url,relative_path,local_html_path,topic,subtopic,title,size_kb,status,timestamp
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/gtm/party/sanctioned_territory_screening_matches.htm,gtm/party/sanctioned_territory_screening_matches.htm,html/gtm/party/sanctioned_territory_screening_matches.htm,gtm,gtm/party,Party: Sanctioned Territory Screening Matches Tab,9,200,2026-02-12T17:12:49.643722
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/gtm/party/party_screening_matches_tab.htm,gtm/party/party_screening_matches_tab.htm,html/gtm/party/party_screening_matches_tab.htm,gtm,gtm/party,Party: Party Screening Matches Tab,8,200,2026-02-12T17:12:49.781247
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/gtm/customs/bond_manager.htm,gtm/customs/bond_manager.htm,html/gtm/customs/bond_manager.htm,gtm,gtm/customs,Bonds,13,200,2026-02-12T17:12:49.953725
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/gtm/party/party_registration.htm,gtm/party/party_registration.htm,html/gtm/party/party_registration.htm,gtm,gtm/party,Registration,15,200,2026-02-12T17:12:50.114332
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/gtm/licenses/license_line.htm,gtm/licenses/license_line.htm,html/gtm/licenses/license_line.htm,gtm,gtm/licenses,License Lines,14,200,2026-02-12T17:12:50.256962
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/gtm/licenses/license_manager.htm,gtm/licenses/license_manager.htm,html/gtm/licenses/license_manager.htm,gtm,gtm/licenses,Licenses,15,200,2026-02-12T17:12:50.444769
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/agent_manager/agent_actions_by_object/gtm_content_type_agent_actions.htm,agent_manager/agent_actions_by_object/gtm_content_type_agent_actions.htm,html/agent_manager/agent_actions_by_object/gtm_content_type_agent_actions.htm,agent_manager,agent_manager/agent_actions_by_object,GTM Content Type Agent Actions,16,200,2026-02-12T17:12:50.680245
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/gtm/powerdata/product_classification_code_mapping.htm,gtm/powerdata/product_classification_code_mapping.htm,html/gtm/powerdata/product_classification_code_mapping.htm,gtm,gtm/powerdata,Product Classification Code Mappings,9,200,2026-02-12T17:12:50.833549
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/gtm/product_classification/product_classification_translation.htm,gtm/product_classification/product_classification_translation.htm,html/gtm/product_classification/product_classification_translation.htm,gtm,gtm/product_classification,Translation Lookup,10,200,2026-02-12T17:12:50.987595
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/gtm/party/actions/restricted_party_screening.htm,gtm/party/actions/restricted_party_screening.htm,html/gtm/party/actions/restricted_party_screening.htm,gtm,gtm/party,Restricted Party Screening Action,11,200,2026-02-12T17:12:51.211901
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/gtm/screening/base_amount_determination.htm,gtm/screening/base_amount_determination.htm,html/gtm/screening/base_amount_determination.htm,gtm,gtm/screening,Base Amount Determination,9,200,2026-02-12T17:12:51.395880
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/gtm/powerdata/restricted_party_screening_-_potential_matches.htm,gtm/powerdata/restricted_party_screening_-_potential_matches.htm,html/gtm/powerdata/restricted_party_screening_-_potential_matches.htm,gtm,gtm/powerdata,Restricted Party Screening - Potential Matches,9,200,2026-02-12T17:12:51.560520
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/gtm/powerdata/create_declaration_tip_inventory.htm,gtm/powerdata/create_declaration_tip_inventory.htm,html/gtm/powerdata/create_declaration_tip_inventory.htm,gtm,gtm/powerdata,Create Declaration,9,200,2026-02-12T17:12:51.724465
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/gtm/trade/item_template.htm,gtm/trade/item_template.htm,html/gtm/trade/item_template.htm,gtm,gtm/trade,GTM Item Template,9,200,2026-02-12T17:12:51.984529
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/material_manager/item_actions.htm,planning/material_manager/item_actions.htm,html/planning/material_manager/item_actions.htm,planning,planning/material_manager,Item Actions and SmartLinks,16,200,2026-02-12T17:12:52.255959
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/gtm/trade_agreements/about_a_kit.htm,gtm/trade_agreements/about_a_kit.htm,html/gtm/trade_agreements/about_a_kit.htm,gtm,gtm/trade_agreements,About a Kit,9,200,2026-02-12T17:12:52.470756
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/material_manager/item_manager_trade_details.htm,planning/material_manager/item_manager_trade_details.htm,html/planning/material_manager/item_manager_trade_details.htm,planning,planning/material_manager,Item Manager: Trade Details,13,200,2026-02-12T17:12:52.676207
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/material_manager/item_manager_trading_partner_item_relationships.htm,planning/material_manager/item_manager_trading_partner_item_relationships.htm,html/planning/material_manager/item_manager_trading_partner_item_relationships.htm,planning,planning/material_manager,Item Manager: Trading Partner Items,10,200,2026-02-12T17:12:53.133766
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/material_manager/create_item_access_ss.htm,planning/material_manager/create_item_access_ss.htm,html/planning/material_manager/create_item_access_ss.htm,planning,planning/material_manager,Item Manager: Accessorials,10,200,2026-02-12T17:12:53.284214
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/material_manager/item_manager_package_items.htm,planning/material_manager/item_manager_package_items.htm,html/planning/material_manager/item_manager_package_items.htm,planning,planning/material_manager,Item Manager: Package Items,9,200,2026-02-12T17:12:53.575630
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/material_manager/trade_item_document.htm,planning/material_manager/trade_item_document.htm,html/planning/material_manager/trade_item_document.htm,planning,planning/material_manager,Item Manager: Documents,11,200,2026-02-12T17:12:53.886679
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/material_manager/item_manager_trade_values.htm,planning/material_manager/item_manager_trade_values.htm,html/planning/material_manager/item_manager_trade_values.htm,planning,planning/material_manager,Item Manager: Trade Values,11,200,2026-02-12T17:12:54.202878
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/rate_manager/manage_by_currency_type.htm,planning/rate_manager/manage_by_currency_type.htm,html/planning/rate_manager/manage_by_currency_type.htm,planning,planning/rate_manager,Manage by Currency Type,8,200,2026-02-12T17:12:54.492997
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/gtm/powerdata/trade_incentive_program_inventory_movements.htm,gtm/powerdata/trade_incentive_program_inventory_movements.htm,html/gtm/powerdata/trade_incentive_program_inventory_movements.htm,gtm,gtm/powerdata,Program Inventory Movements,8,200,2026-02-12T17:12:54.689543
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/gtm/powerdata/item_applicable_trade_incentive_program.htm,gtm/powerdata/item_applicable_trade_incentive_program.htm,html/gtm/powerdata/item_applicable_trade_incentive_program.htm,gtm,gtm/powerdata,Program Applicable Items,9,200,2026-02-12T17:12:54.819043
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/gtm/powerdata/trade_incentive_program_authorization.htm,gtm/powerdata/trade_incentive_program_authorization.htm,html/gtm/powerdata/trade_incentive_program_authorization.htm,gtm,gtm/powerdata,Program Authorizations,16,200,2026-02-12T17:12:54.982149
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/gtm/trade/actions/match_exits_to_entries.htm,gtm/trade/actions/match_exits_to_entries.htm,html/gtm/trade/actions/match_exits_to_entries.htm,gtm,gtm/trade,Match Exits to Entries,11,200,2026-02-12T17:12:55.268864
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/gtm/powerdata/trade_incentive_program_inventories.htm,gtm/powerdata/trade_incentive_program_inventories.htm,html/gtm/powerdata/trade_incentive_program_inventories.htm,gtm,gtm/powerdata,Program Inventories,8,200,2026-02-12T17:12:55.458478
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/gtm/trade/gtm_trade_item_structure_documents.htm,gtm/trade/gtm_trade_item_structure_documents.htm,html/gtm/trade/gtm_trade_item_structure_documents.htm,gtm,gtm/trade,GTM Trade Item Structure Documents,8,200,2026-02-12T17:12:55.648552
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/gtm/party/party_sites.htm,gtm/party/party_sites.htm,html/gtm/party/party_sites.htm,gtm,gtm/party,Party Sites,9,200,2026-02-12T17:12:55.796422
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/gtm/trade/gtm__trade_item_structure_actions_and_smartlinks.htm,gtm/trade/gtm__trade_item_structure_actions_and_smartlinks.htm,html/gtm/trade/gtm__trade_item_structure_actions_and_smartlinks.htm,gtm,gtm/trade,GTM Trade Item Structure Actions and SmartLinks,10,200,2026-02-12T17:12:55.943038
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/gtm/product_classification/process/using_class_code_instead_of_prod_class_code_gid.htm,gtm/product_classification/process/using_class_code_instead_of_prod_class_code_gid.htm,html/gtm/product_classification/process/using_class_code_instead_of_prod_class_code_gid.htm,gtm,gtm/product_classification,Using Classification Code Instead of Product Classification Code GID,21,200,2026-02-12T17:12:56.162213
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/properties/gtm/gtm.transactionline_properties.htm,properties/gtm/gtm.transactionline_properties.htm,html/properties/gtm/gtm.transactionline_properties.htm,properties,properties/gtm,gtm.transactionLine Properties,10,200,2026-02-12T17:12:56.350995
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/gtm/powerdata/content_source_config.htm,gtm/powerdata/content_source_config.htm,html/gtm/powerdata/content_source_config.htm,gtm,gtm/powerdata,Content Source Configuration,9,200,2026-02-12T17:12:56.565813
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/gtm/trade/trade_item_structure_components_tab.htm,gtm/trade/trade_item_structure_components_tab.htm,html/gtm/trade/trade_item_structure_components_tab.htm,gtm,gtm/trade,GTM Trade Item Structure: Trade Item Structure Components Tab,9,200,2026-02-12T17:12:56.806648
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/properties/gtm/gtm.htm,properties/gtm/gtm.htm,html/properties/gtm/gtm.htm,properties,properties/gtm,gtm.structure Properties,9,200,2026-02-12T17:12:57.020252
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/gtm/trade_agreements/campaign_lines.htm,gtm/trade_agreements/campaign_lines.htm,html/gtm/trade_agreements/campaign_lines.htm,gtm,gtm/trade_agreements,Campaign Lines,15,200,2026-02-12T17:12:57.284832
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/gtm/landed_cost_simulator/formula_expression_setup.htm,gtm/landed_cost_simulator/formula_expression_setup.htm,html/gtm/landed_cost_simulator/formula_expression_setup.htm,gtm,gtm/landed_cost_simulator,Formula Expression Setup,10,200,2026-02-12T17:12:57.497265
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/integration/integration_messages.htm,integration/integration_messages.htm,html/integration/integration_messages.htm,integration,integration,Integration Messages,21,200,2026-02-12T17:12:57.827274
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/agent_manager/agent_actions_by_object/direct_sql_update_agent_action.htm,agent_manager/agent_actions_by_object/direct_sql_update_agent_action.htm,html/agent_manager/agent_actions_by_object/direct_sql_update_agent_action.htm,agent_manager,agent_manager/agent_actions_by_object,Direct SQL Update Utility Agent Action,19,200,2026-02-12T17:12:58.061631
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/procurement/bid/bid_actions/copy_bid.htm,procurement/bid/bid_actions/copy_bid.htm,html/procurement/bid/bid_actions/copy_bid.htm,procurement,procurement/bid,Copy Bid,11,200,2026-02-12T17:12:58.279849
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/gtm/party/actions/copy_location.htm,gtm/party/actions/copy_location.htm,html/gtm/party/actions/copy_location.htm,gtm,gtm/party,Copy Location,9,200,2026-02-12T17:12:58.437999
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/gtm/customs/actions/copy_customs_chipment.htm,gtm/customs/actions/copy_customs_chipment.htm,html/gtm/customs/actions/copy_customs_chipment.htm,gtm,gtm/customs,Copy Declaration,8,200,2026-02-12T17:12:58.574030
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/gtm/trade/actions/copy_item.htm,gtm/trade/actions/copy_item.htm,html/gtm/trade/actions/copy_item.htm,gtm,gtm/trade,Copy Item,8,200,2026-02-12T17:12:58.763311
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/monitor_profile/copy_template.htm,monitor_profile/copy_template.htm,html/monitor_profile/copy_template.htm,monitor_profile,monitor_profile,Copy Milestone Template Action,9,200,2026-02-12T17:12:58.892306
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/gtm/trade/actions/copy_trade_transaction.htm,gtm/trade/actions/copy_trade_transaction.htm,html/gtm/trade/actions/copy_trade_transaction.htm,gtm,gtm/trade,Copy Trade Transaction,8,200,2026-02-12T17:12:59.037434
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/user_management/menu_manager/user_menu_actions.htm,user_management/menu_manager/user_menu_actions.htm,html/user_management/menu_manager/user_menu_actions.htm,user_management,user_management/menu_manager,User Menu - Legacy Actions,9,200,2026-02-12T17:12:59.252891
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/cooperative_routing/route_instance.htm,cooperative_routing/route_instance.htm,html/cooperative_routing/route_instance.htm,cooperative_routing,cooperative_routing,Route Instance,14,200,2026-02-12T17:12:59.575725
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/cooperative_routing/cr_scenario_manager.htm,cooperative_routing/cr_scenario_manager.htm,html/cooperative_routing/cr_scenario_manager.htm,cooperative_routing,cooperative_routing,Scenario,11,200,2026-02-12T17:12:59.775524
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/schedule_manager/ground_schedule_actions.htm,schedule_manager/ground_schedule_actions.htm,html/schedule_manager/ground_schedule_actions.htm,schedule_manager,schedule_manager,Ground Schedule Actions,8,200,2026-02-12T17:12:59.926159
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/cooperative_routing/route_template.htm,cooperative_routing/route_template.htm,html/cooperative_routing/route_template.htm,cooperative_routing,cooperative_routing,Route Template,11,200,2026-02-12T17:13:00.094092
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/procurement/solution/solution_actions/copy_solution.htm,procurement/solution/solution_actions/copy_solution.htm,html/procurement/solution/solution_actions/copy_solution.htm,procurement,procurement/solution,Copy Solution Details to Scenario,9,200,2026-02-12T17:13:00.245313
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/procurement/action_utility/copy_bid_round.htm,procurement/action_utility/copy_bid_round.htm,html/procurement/action_utility/copy_bid_round.htm,procurement,procurement/action_utility,Copy Bid Round,9,200,2026-02-12T17:13:00.529822
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/gtm/trade/actions/copy_trade_item_structure.htm,gtm/trade/actions/copy_trade_item_structure.htm,html/gtm/trade/actions/copy_trade_item_structure.htm,gtm,gtm/trade,Copy Trade Item Structure,8,200,2026-02-12T17:13:00.736726
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/order_manager/order_movement/order_movement_actions/copy_order_movement.htm,planning/order_manager/order_movement/order_movement_actions/copy_order_movement.htm,html/planning/order_manager/order_movement/order_movement_actions/copy_order_movement.htm,planning,planning/order_manager,Copy Order Movement,9,200,2026-02-12T17:13:00.926380
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/procurement/shipment_manager/actions/copy_shipment.htm,procurement/shipment_manager/actions/copy_shipment.htm,html/procurement/shipment_manager/actions/copy_shipment.htm,procurement,procurement/shipment_manager,Copy Shipment (Sourcing),9,200,2026-02-12T17:13:01.102553
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/schedule_manager/charter_voyage/actions/create_consol.htm,schedule_manager/charter_voyage/actions/create_consol.htm,html/schedule_manager/charter_voyage/actions/create_consol.htm,schedule_manager,schedule_manager/charter_voyage,Create Consol,10,200,2026-02-12T17:13:01.342709
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/asset_mgt/resource/resource_schedule.htm,asset_mgt/resource/resource_schedule.htm,html/asset_mgt/resource/resource_schedule.htm,asset_mgt,asset_mgt/resource,Resource Schedule,16,200,2026-02-12T17:13:01.526581
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/shipment_manager/create_shipment_copy.htm,planning/shipment_manager/create_shipment_copy.htm,html/planning/shipment_manager/create_shipment_copy.htm,planning,planning/shipment_manager,Copy Shipment,9,200,2026-02-12T17:13:01.816899
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/procurement/shipment_manager/actions/copy_shipments_to_shipment_set.htm,procurement/shipment_manager/actions/copy_shipments_to_shipment_set.htm,html/procurement/shipment_manager/actions/copy_shipments_to_shipment_set.htm,procurement,procurement/shipment_manager,Copy Shipments To Shipment Set,9,200,2026-02-12T17:13:02.092165
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/capacity_manager/create_new_cap_com.htm,planning/capacity_manager/create_new_cap_com.htm,html/planning/capacity_manager/create_new_cap_com.htm,planning,planning/capacity_manager,Commitment Count,18,200,2026-02-12T17:13:02.263614
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/cooperative_routing/cr_project_manager.htm,cooperative_routing/cr_project_manager.htm,html/cooperative_routing/cr_project_manager.htm,cooperative_routing,cooperative_routing,Project,11,200,2026-02-12T17:13:02.436443
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/gtm/licenses/actions/copy_license.htm,gtm/licenses/actions/copy_license.htm,html/gtm/licenses/actions/copy_license.htm,gtm,gtm/licenses,Copy License,8,200,2026-02-12T17:13:02.578108
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/procurement/project/project_actions/copy_project.htm,procurement/project/project_actions/copy_project.htm,html/procurement/project/project_actions/copy_project.htm,procurement,procurement/project,Copy Sourcing Project,9,200,2026-02-12T17:13:02.837442
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/rate_manager/rate_service_type_assumptions.htm,planning/rate_manager/rate_service_type_assumptions.htm,html/planning/rate_manager/rate_service_type_assumptions.htm,planning,planning/rate_manager,Rate Service Type Assumptions,26,200,2026-02-12T17:13:03.023643
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/process_manager/process_manager/misc/agent_log_actions_smartlinks.htm,planning/process_manager/process_manager/misc/agent_log_actions_smartlinks.htm,html/planning/process_manager/process_manager/misc/agent_log_actions_smartlinks.htm,planning,planning/process_manager,Agent Log SmartLinks,9,200,2026-02-12T17:13:03.207122
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/process_manager/process_manager/misc/agent_action_log_actions_smartlinks.htm,planning/process_manager/process_manager/misc/agent_action_log_actions_smartlinks.htm,html/planning/process_manager/process_manager/misc/agent_action_log_actions_smartlinks.htm,planning,planning/process_manager,Agent Actions Log SmartLinks,9,200,2026-02-12T17:13:03.406763
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/user_management/actions/optional_features_actions.htm,user_management/actions/optional_features_actions.htm,html/user_management/actions/optional_features_actions.htm,user_management,user_management/actions,Optional Features Actions and SmartLinks,9,200,2026-02-12T17:13:03.631230
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/process_manager/process_manager/misc/bulk_plan_results_cleanup.htm,planning/process_manager/process_manager/misc/bulk_plan_results_cleanup.htm,html/planning/process_manager/process_manager/misc/bulk_plan_results_cleanup.htm,planning,planning/process_manager,Bulk Plan Results Cleanup,10,200,2026-02-12T17:13:03.808082
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/process_manager/process_manager/misc/audit_cleanup.htm,planning/process_manager/process_manager/misc/audit_cleanup.htm,html/planning/process_manager/process_manager/misc/audit_cleanup.htm,planning,planning/process_manager,Audit Cleanup,10,200,2026-02-12T17:13:04.042861
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/process_manager/process_manager/planning/schedule_purge.htm,planning/process_manager/process_manager/planning/schedule_purge.htm,html/planning/process_manager/process_manager/planning/schedule_purge.htm,planning,planning/process_manager,Schedule Purge,10,200,2026-02-12T17:13:04.214804
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/process_manager/process_manager/purge_diagnostic_logs.htm,planning/process_manager/process_manager/purge_diagnostic_logs.htm,html/planning/process_manager/process_manager/purge_diagnostic_logs.htm,planning,planning/process_manager,Purge Diagnostic Logs,10,200,2026-02-12T17:13:04.461295
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/process_manager/process_manager/misc/formulate_regions.htm,planning/process_manager/process_manager/misc/formulate_regions.htm,html/planning/process_manager/process_manager/misc/formulate_regions.htm,planning,planning/process_manager,Formulate Regions,10,200,2026-02-12T17:13:04.666340
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/process_manager/process_manager/misc/collect_timed_metrics.htm,planning/process_manager/process_manager/misc/collect_timed_metrics.htm,html/planning/process_manager/process_manager/misc/collect_timed_metrics.htm,planning,planning/process_manager,Collect Timed Metrics,10,200,2026-02-12T17:13:05.985728
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/process_manager/process_manager/misc/file_cleanup.htm,planning/process_manager/process_manager/misc/file_cleanup.htm,html/planning/process_manager/process_manager/misc/file_cleanup.htm,planning,planning/process_manager,File Cleanup,15,200,2026-02-12T17:13:06.114974
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/audit/audit_event_type.htm,audit/audit_event_type.htm,html/audit/audit_event_type.htm,audit,audit,Audit Event Type,9,200,2026-02-12T17:13:06.279559
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/process_manager/process_manager/misc/document_content_cleanup.htm,planning/process_manager/process_manager/misc/document_content_cleanup.htm,html/planning/process_manager/process_manager/misc/document_content_cleanup.htm,planning,planning/process_manager,Document Content Cleanup,10,200,2026-02-12T17:13:06.396107
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/process_manager/process_manager/misc/gl_user_auth_cleanup.htm,planning/process_manager/process_manager/misc/gl_user_auth_cleanup.htm,html/planning/process_manager/process_manager/misc/gl_user_auth_cleanup.htm,planning,planning/process_manager,User Authentication Cleanup,10,200,2026-02-12T17:13:06.577245
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/process_manager/process_manager/misc/collect_business_metrics.htm,planning/process_manager/process_manager/misc/collect_business_metrics.htm,html/planning/process_manager/process_manager/misc/collect_business_metrics.htm,planning,planning/process_manager,Collect Business Metrics,10,200,2026-02-12T17:13:06.734732
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/process_manager/process_manager/misc/report_server_failure.htm,planning/process_manager/process_manager/misc/report_server_failure.htm,html/planning/process_manager/process_manager/misc/report_server_failure.htm,planning,planning/process_manager,Report Server Failure,10,200,2026-02-12T17:13:06.890422
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/process_manager/process_manager/misc/audit_event_cleanup.htm,planning/process_manager/process_manager/misc/audit_event_cleanup.htm,html/planning/process_manager/process_manager/misc/audit_event_cleanup.htm,planning,planning/process_manager,Audit Event Cleanup,10,200,2026-02-12T17:13:07.073728
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/process_manager/process_manager/misc/reset_sequences.htm,planning/process_manager/process_manager/misc/reset_sequences.htm,html/planning/process_manager/process_manager/misc/reset_sequences.htm,planning,planning/process_manager,Reset Sequences,10,200,2026-02-12T17:13:07.330995
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/process_manager/process_manager/misc/redo_shipment_calculated_fields.htm,planning/process_manager/process_manager/misc/redo_shipment_calculated_fields.htm,html/planning/process_manager/process_manager/misc/redo_shipment_calculated_fields.htm,planning,planning/process_manager,Redo Shipment Calculated Fields,11,200,2026-02-12T17:13:07.557283
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/process_manager/process_manager/misc/validate_location_addresses.htm,planning/process_manager/process_manager/misc/validate_location_addresses.htm,html/planning/process_manager/process_manager/misc/validate_location_addresses.htm,planning,planning/process_manager,Validate Location Address,11,200,2026-02-12T17:13:07.734744
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/process_manager/process_manager/misc/object_lock_cleanup.htm,planning/process_manager/process_manager/misc/object_lock_cleanup.htm,html/planning/process_manager/process_manager/misc/object_lock_cleanup.htm,planning,planning/process_manager,Object Lock Cleanup,12,200,2026-02-12T17:13:07.982626
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/location_manager/location_capacity_constraint.htm,planning/location_manager/location_capacity_constraint.htm,html/planning/location_manager/location_capacity_constraint.htm,planning,planning/location_manager,Location Capacity,22,200,2026-02-12T17:13:08.355164
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/itinerary_manager/reuse_equipment.htm,planning/itinerary_manager/reuse_equipment.htm,html/planning/itinerary_manager/reuse_equipment.htm,planning,planning/itinerary_manager,Re-use Equipment,11,200,2026-02-12T17:13:08.702812
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/order_manager/order_rel_actions/map_order_release_shipment_routes.htm,planning/order_manager/order_rel_actions/map_order_release_shipment_routes.htm,html/planning/order_manager/order_rel_actions/map_order_release_shipment_routes.htm,planning,planning/order_manager,Map Order Release Shipment Routes,9,200,2026-02-12T17:13:08.909645
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/cooperative_routing/route_instance_legs_actions_and_smartlinks.htm,cooperative_routing/route_instance_legs_actions_and_smartlinks.htm,html/cooperative_routing/route_instance_legs_actions_and_smartlinks.htm,cooperative_routing,cooperative_routing,Route Instance Legs Actions,13,200,2026-02-12T17:13:09.084354
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/field_definitions/location_alias.htm,field_definitions/location_alias.htm,html/field_definitions/location_alias.htm,field_definitions,field_definitions,Location Alias,9,200,2026-02-12T17:13:09.293546
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/order_manager/order_rel_actions/build_shipment.htm,planning/order_manager/order_rel_actions/build_shipment.htm,html/planning/order_manager/order_rel_actions/build_shipment.htm,planning,planning/order_manager,Create Direct Shipment (Buy or Sell),11,200,2026-02-12T17:13:09.452275
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/shipment_manager/optimize_fleet_assignment.htm,planning/shipment_manager/optimize_fleet_assignment.htm,html/planning/shipment_manager/optimize_fleet_assignment.htm,planning,planning/shipment_manager,Optimize Equipment Assignments,9,200,2026-02-12T17:13:09.696913
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/settlement/25_payment_manager/26_payment_actions/determine_recharge.htm,settlement/25_payment_manager/26_payment_actions/determine_recharge.htm,html/settlement/25_payment_manager/26_payment_actions/determine_recharge.htm,settlement,settlement/25_payment_manager,Determine Recharge,10,200,2026-02-12T17:13:09.850704
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/shipment_manager/assign_backhaul_show_options.htm,planning/shipment_manager/assign_backhaul_show_options.htm,html/planning/shipment_manager/assign_backhaul_show_options.htm,planning,planning/shipment_manager,Assign Backhaul Shipment,11,200,2026-02-12T17:13:10.021814
https://docs.oracle.com/en/cloud/saas/transportation/25c/otmol/planning/order_manager/order_management/configuring_for_order_processing_order_configuration.htm,planning/order_manager/order_management/configuring_for_order_processing_order_configuration.htm,html/planning/order_manager/order_management/configuring_for_order_processing_order_configuration.htm,planning,planning/order_manager,Configuring for Order Processing: Order Configuration,42,200,2026-02-12T17:13:10.265784
